Food type,methane gas level,humidity,temperature,spoiled or not spoiled,outcome
Vegetable Curry,357,84,25.61,spoiled,1
Vegetable Curry,357,79,25.6,spoiled,1
Vegetable Curry,353,75,25.76,spoiled,1
Vegetable Curry,356,81,25.77,spoiled,1
Vegetable Curry,351,80,25.81,spoiled,1
Vegetable Curry,356,79,25.55,spoiled,1
Vegetable Curry,357,80,25.77,spoiled,1
Vegetable Curry,361,80,26.11,spoiled,1
Vegetable Curry,354,81,26.19,spoiled,1
Vegetable Curry,353,81,25.84,spoiled,1
Vegetable Curry,355,79,26.05,spoiled,1
Vegetable Curry,354,81,26.38,spoiled,1
Vegetable Curry,362,79,26.17,spoiled,1
Vegetable Curry,363,82,26.31,spoiled,1
Vegetable Curry,360,78,26.6,spoiled,1
Vegetable Curry,363,80,26.38,spoiled,1
Vegetable Curry,360,75,26.41,spoiled,1
Vegetable Curry,359,79,26.51,spoiled,1
Vegetable Curry,359,82,26.86,spoiled,1
Vegetable Curry,360,77,26.7,spoiled,1
Vegetable Curry,356,79,26.69,spoiled,1
Vegetable Curry,362,73,26.66,spoiled,1
Vegetable Curry,361,76,26.87,spoiled,1
Vegetable Curry,364,77,26.94,spoiled,1
Vegetable Curry,363,80,26.74,spoiled,1
Vegetable Curry,362,81,27.05,spoiled,1
Vegetable Curry,360,80,26.98,spoiled,1
Vegetable Curry,364,79,27.06,spoiled,1
Vegetable Curry,366,79,26.97,spoiled,1
Vegetable Curry,361,82,27.1,spoiled,1
Vegetable Curry,365,81,27.05,spoiled,1
Vegetable Curry,366,79,27.1,spoiled,1
Vegetable Curry,363,84,27.37,spoiled,1
Vegetable Curry,364,86,27.31,spoiled,1
Vegetable Curry,367,76,27.22,spoiled,1
Vegetable Curry,363,82,27.79,spoiled,1
Vegetable Curry,368,89,27.35,spoiled,1
Vegetable Curry,364,81,27.73,spoiled,1
Vegetable Curry,371,80,27.4,spoiled,1
Vegetable Curry,375,80,27.74,spoiled,1
Vegetable Curry,366,81,27.69,spoiled,1
Vegetable Curry,370,82,27.68,spoiled,1
Vegetable Curry,367,76,27.86,spoiled,1
Vegetable Curry,372,80,27.89,spoiled,1
Vegetable Curry,366,73,27.81,spoiled,1
Vegetable Curry,371,79,27.85,spoiled,1
Vegetable Curry,368,77,27.8,spoiled,1
Vegetable Curry,370,81,28.13,spoiled,1
Vegetable Curry,368,75,27.95,spoiled,1
Vegetable Curry,374,78,28.19,spoiled,1
Vegetable Curry,369,83,28.33,spoiled,1
Vegetable Curry,374,78,28.32,spoiled,1
Vegetable Curry,371,74,28.24,spoiled,1
Vegetable Curry,372,81,28.53,spoiled,1
Vegetable Curry,374,78,28.39,spoiled,1
Vegetable Curry,371,79,28.3,spoiled,1
Vegetable Curry,375,78,28.51,spoiled,1
Vegetable Curry,379,86,28.69,spoiled,1
Vegetable Curry,372,75,28.55,spoiled,1
Vegetable Curry,379,89,28.84,spoiled,1
Vegetable Curry,380,79,28.64,spoiled,1
Vegetable Curry,373,81,28.72,spoiled,1
Vegetable Curry,372,78,28.71,spoiled,1
Vegetable Curry,377,78,29.02,spoiled,1
Vegetable Curry,375,78,28.96,spoiled,1
Vegetable Curry,383,82,28.87,spoiled,1
Vegetable Curry,378,76,29.01,spoiled,1
Vegetable Curry,375,81,28.66,spoiled,1
Vegetable Curry,375,73,29.29,spoiled,1
Vegetable Curry,382,81,29.2,spoiled,1
Vegetable Curry,377,83,28.91,spoiled,1
Vegetable Curry,379,76,29.11,spoiled,1
Vegetable Curry,383,82,29.32,spoiled,1
Vegetable Curry,379,80,29.23,spoiled,1
Vegetable Curry,380,85,29.6,spoiled,1
Vegetable Curry,381,77,29.6,spoiled,1
Vegetable Curry,383,88,29.64,spoiled,1
Vegetable Curry,383,73,29.25,spoiled,1
Vegetable Curry,381,79,29.61,spoiled,1
Vegetable Curry,382,75,29.64,spoiled,1
Vegetable Curry,381,86,29.65,spoiled,1
Vegetable Curry,379,79,29.78,spoiled,1
Vegetable Curry,384,79,29.73,spoiled,1
Vegetable Curry,389,81,29.98,spoiled,1
Vegetable Curry,381,80,30.11,spoiled,1
Vegetable Curry,382,78,30.15,spoiled,1
Vegetable Curry,382,76,30.08,spoiled,1
Vegetable Curry,387,81,30.46,spoiled,1
Vegetable Curry,387,81,30.38,spoiled,1
Vegetable Curry,385,82,30.24,spoiled,1
Vegetable Curry,383,86,30.24,spoiled,1
Vegetable Curry,387,73,30.56,spoiled,1
Vegetable Curry,382,80,30.56,spoiled,1
Vegetable Curry,388,84,30.25,spoiled,1
Vegetable Curry,390,80,30.68,spoiled,1
Vegetable Curry,384,73,30.55,spoiled,1
Vegetable Curry,384,76,30.49,spoiled,1
Vegetable Curry,393,81,30.38,spoiled,1
Vegetable Curry,387,81,30.68,spoiled,1
Vegetable Curry,393,82,30.77,spoiled,1
Vegetable Curry,389,78,31.07,spoiled,1
Vegetable Curry,390,81,31.02,spoiled,1
Vegetable Curry,392,77,30.84,spoiled,1
Vegetable Curry,388,81,31.04,spoiled,1
Vegetable Curry,392,80,31.16,spoiled,1
Vegetable Curry,391,78,31.1,spoiled,1
Vegetable Curry,388,85,31.05,spoiled,1
Vegetable Curry,393,75,31.11,spoiled,1
Vegetable Curry,392,80,31.3,spoiled,1
Vegetable Curry,393,77,31.36,spoiled,1
Vegetable Curry,390,86,31.3,spoiled,1
Vegetable Curry,399,82,31.0,spoiled,1
Vegetable Curry,397,78,31.25,spoiled,1
Vegetable Curry,397,79,31.59,spoiled,1
Vegetable Curry,394,86,31.23,spoiled,1
Vegetable Curry,390,77,31.78,spoiled,1
Vegetable Curry,402,75,31.81,spoiled,1
Vegetable Curry,396,81,31.71,spoiled,1
Vegetable Curry,394,81,31.85,spoiled,1
Vegetable Curry,398,82,31.89,spoiled,1
Vegetable Curry,401,82,31.84,spoiled,1
Vegetable Curry,397,85,31.71,spoiled,1
Vegetable Curry,402,75,32.11,spoiled,1
Vegetable Curry,401,76,32.23,spoiled,1
Vegetable Curry,395,82,31.89,spoiled,1
Vegetable Curry,397,77,31.91,spoiled,1
Vegetable Curry,402,76,32.15,spoiled,1
Vegetable Curry,391,86,32.13,spoiled,1
Vegetable Curry,400,75,32.3,spoiled,1
Vegetable Curry,396,79,32.51,spoiled,1
Vegetable Curry,399,80,32.04,spoiled,1
Vegetable Curry,400,84,32.67,spoiled,1
Vegetable Curry,400,74,32.42,spoiled,1
Vegetable Curry,400,81,32.61,spoiled,1
Vegetable Curry,399,77,32.68,spoiled,1
Vegetable Curry,409,82,32.75,spoiled,1
Vegetable Curry,408,77,32.7,spoiled,1
Vegetable Curry,400,85,32.79,spoiled,1
Vegetable Curry,408,77,32.84,spoiled,1
Vegetable Curry,403,73,32.75,spoiled,1
Vegetable Curry,405,78,32.63,spoiled,1
Vegetable Curry,405,79,32.77,spoiled,1
Vegetable Curry,403,83,32.98,spoiled,1
Vegetable Curry,408,76,32.93,spoiled,1
Vegetable Curry,406,76,32.99,spoiled,1
Vegetable Curry,405,83,33.43,spoiled,1
Vegetable Curry,403,76,33.34,spoiled,1
Vegetable Curry,404,79,33.22,spoiled,1
Vegetable Curry,402,80,33.41,spoiled,1
Vegetable Curry,408,81,33.3,spoiled,1
Vegetable Curry,404,78,33.43,spoiled,1
Vegetable Curry,408,77,33.53,spoiled,1
Vegetable Curry,413,81,33.45,spoiled,1
Vegetable Curry,413,77,33.47,spoiled,1
Vegetable Curry,409,76,33.8,spoiled,1
Vegetable Curry,410,84,33.76,spoiled,1
Vegetable Curry,416,81,33.39,spoiled,1
Vegetable Curry,412,85,33.68,spoiled,1
Vegetable Curry,410,82,33.71,spoiled,1
Vegetable Curry,407,76,33.79,spoiled,1
Vegetable Curry,413,80,34.06,spoiled,1
Vegetable Curry,414,77,33.99,spoiled,1
Vegetable Curry,410,75,33.83,spoiled,1
Vegetable Curry,414,79,34.03,spoiled,1
Vegetable Curry,412,83,34.22,spoiled,1
Vegetable Curry,413,81,34.16,spoiled,1
Vegetable Curry,406,76,34.14,spoiled,1
Vegetable Curry,413,79,34.34,spoiled,1
Vegetable Curry,417,80,34.59,spoiled,1
Vegetable Curry,413,75,34.47,spoiled,1
Vegetable Curry,415,82,34.64,spoiled,1
Vegetable Curry,413,79,34.41,spoiled,1
Vegetable Curry,417,76,34.55,spoiled,1
Vegetable Curry,416,76,34.6,spoiled,1
Vegetable Curry,414,83,34.67,spoiled,1
Vegetable Curry,421,79,34.77,spoiled,1
Vegetable Curry,420,84,34.62,spoiled,1
Vegetable Curry,416,85,34.91,spoiled,1
Vegetable Curry,420,83,34.62,spoiled,1
Vegetable Curry,420,78,34.71,spoiled,1
Vegetable Curry,421,73,35.29,spoiled,1
Vegetable Curry,414,81,34.94,spoiled,1
Vegetable Curry,423,86,35.18,spoiled,1
Vegetable Curry,418,80,35.38,spoiled,1
Vegetable Curry,419,74,34.83,spoiled,1
Vegetable Curry,429,78,35.39,spoiled,1
Vegetable Curry,422,79,35.37,spoiled,1
Vegetable Curry,420,77,35.57,spoiled,1
Vegetable Curry,415,72,35.2,spoiled,1
Vegetable Curry,426,80,35.65,spoiled,1
Vegetable Curry,418,78,35.37,spoiled,1
Vegetable Curry,420,85,35.69,spoiled,1
Vegetable Curry,422,80,35.58,spoiled,1
Vegetable Curry,428,81,35.75,spoiled,1
Vegetable Curry,426,80,35.7,spoiled,1
Vegetable Curry,424,80,35.47,spoiled,1
Vegetable Curry,426,75,35.33,spoiled,1
Vegetable Curry,423,77,35.88,spoiled,1
Vegetable Curry,426,83,35.86,spoiled,1
Vegetable Curry,426,81,36.01,spoiled,1
Vegetable Curry,429,79,35.96,spoiled,1
Pizza,339,82,20.15,not spoiled,0
Pizza,340,71,20.13,not spoiled,0
Pizza,340,74,20.05,not spoiled,0
Pizza,347,68,20.27,not spoiled,0
Pizza,340,76,20.19,not spoiled,0
Pizza,341,76,20.1,not spoiled,0
Pizza,342,75,20.25,not spoiled,0
Pizza,340,73,20.37,not spoiled,0
Pizza,343,69,20.55,not spoiled,0
Pizza,350,76,20.44,not spoiled,0
Pizza,344,79,20.34,not spoiled,0
Pizza,345,73,20.58,not spoiled,0
Pizza,342,76,20.64,not spoiled,0
Pizza,350,70,20.7,not spoiled,0
Pizza,351,76,20.86,not spoiled,0
Pizza,348,74,20.93,not spoiled,0
Pizza,347,73,20.74,not spoiled,0
Pizza,345,73,20.79,not spoiled,0
Pizza,347,74,20.78,not spoiled,0
Pizza,344,76,21.09,not spoiled,0
Pizza,343,71,21.25,not spoiled,0
Pizza,343,74,21.04,not spoiled,0
Pizza,349,75,21.1,not spoiled,0
Pizza,344,72,21.41,not spoiled,0
Pizza,347,80,21.32,not spoiled,0
Pizza,348,72,21.36,not spoiled,0
Pizza,352,73,21.17,not spoiled,0
Pizza,347,72,21.5,not spoiled,0
Pizza,353,80,21.31,not spoiled,0
Pizza,353,77,21.33,not spoiled,0
Pizza,347,72,21.5,not spoiled,0
Pizza,354,78,21.52,not spoiled,0
Pizza,350,76,21.62,not spoiled,0
Pizza,350,76,21.49,not spoiled,0
Pizza,351,74,21.9,not spoiled,0
Pizza,352,73,21.98,not spoiled,0
Pizza,351,76,21.57,not spoiled,0
Pizza,350,73,22.06,not spoiled,0
Pizza,351,80,21.84,not spoiled,0
Pizza,354,71,22.15,not spoiled,0
Pizza,353,80,22.06,not spoiled,0
Pizza,355,75,22.13,not spoiled,0
Pizza,354,76,22.14,not spoiled,0
Pizza,355,77,22.41,not spoiled,0
Pizza,357,73,22.09,not spoiled,0
Pizza,359,78,22.42,not spoiled,0
Pizza,360,67,22.54,not spoiled,0
Pizza,360,73,22.54,not spoiled,0
Pizza,359,72,22.83,not spoiled,0
Pizza,363,71,22.46,not spoiled,0
Pizza,358,74,22.73,not spoiled,0
Pizza,358,76,22.62,not spoiled,0
Pizza,364,77,22.87,not spoiled,0
Pizza,350,76,22.74,not spoiled,0
Pizza,358,73,22.73,not spoiled,0
Pizza,362,76,23.04,not spoiled,0
Pizza,362,75,22.82,not spoiled,0
Pizza,367,78,22.74,not spoiled,0
Pizza,360,77,22.92,not spoiled,0
Pizza,359,75,23.14,not spoiled,0
Pizza,359,72,23.31,not spoiled,0
Pizza,362,73,23.17,not spoiled,0
Pizza,366,73,23.4,not spoiled,0
Pizza,366,74,23.05,not spoiled,0
Pizza,361,76,23.24,not spoiled,0
Pizza,363,77,23.32,not spoiled,0
Pizza,361,75,23.4,not spoiled,0
Pizza,361,75,23.48,not spoiled,0
Pizza,366,75,23.62,not spoiled,0
Pizza,368,73,23.5,not spoiled,0
Pizza,362,72,23.64,not spoiled,0
Pizza,365,70,23.67,not spoiled,0
Pizza,364,73,23.59,not spoiled,0
Pizza,367,76,23.76,not spoiled,0
Pizza,364,73,23.81,not spoiled,0
Pizza,360,74,23.85,not spoiled,0
Pizza,369,76,23.94,not spoiled,0
Pizza,365,77,23.99,not spoiled,0
Pizza,366,72,23.97,not spoiled,0
Pizza,368,78,24.28,not spoiled,0
Pizza,368,78,23.96,not spoiled,0
Pizza,369,72,24.08,not spoiled,0
Pizza,363,73,24.66,not spoiled,0
Pizza,370,79,24.14,not spoiled,0
Pizza,363,75,24.14,not spoiled,0
Pizza,371,68,24.51,not spoiled,0
Pizza,372,71,24.14,not spoiled,0
Pizza,365,74,24.46,not spoiled,0
Pizza,371,72,24.87,not spoiled,0
Pizza,373,74,24.37,not spoiled,0
Pizza,369,75,24.36,not spoiled,0
Pizza,373,79,24.48,not spoiled,0
Pizza,363,74,24.89,not spoiled,0
Pizza,375,78,24.98,not spoiled,0
Pizza,372,79,24.79,not spoiled,0
Pizza,371,79,25.02,not spoiled,0
Pizza,375,76,25.17,not spoiled,0
Pizza,378,69,25.29,not spoiled,0
Pizza,375,76,25.03,not spoiled,0
Pizza,378,78,24.78,not spoiled,0
Pizza,369,75,25.05,not spoiled,0
Pizza,376,80,25.16,not spoiled,0
Pizza,374,78,25.24,not spoiled,0
Pizza,373,77,25.3,not spoiled,0
Pizza,369,78,25.55,not spoiled,0
Pizza,377,76,25.62,not spoiled,0
Pizza,379,68,25.46,not spoiled,0
Pizza,380,74,25.7,not spoiled,0
Pizza,380,79,25.64,not spoiled,0
Pizza,375,73,25.65,not spoiled,0
Pizza,381,74,25.83,not spoiled,0
Pizza,382,72,25.75,not spoiled,0
Pizza,377,80,26.1,not spoiled,0
Pizza,378,80,25.63,not spoiled,0
Pizza,376,72,25.82,not spoiled,0
Pizza,383,75,25.93,not spoiled,0
Pizza,375,73,26.07,not spoiled,0
Pizza,381,77,26.24,not spoiled,0
Pizza,378,77,26.1,not spoiled,0
Pizza,377,77,25.94,not spoiled,0
Pizza,375,76,26.33,not spoiled,0
Pizza,380,84,26.37,not spoiled,0
Pizza,378,72,26.02,not spoiled,0
Pizza,382,70,26.36,not spoiled,0
Pizza,387,74,26.18,not spoiled,0
Pizza,383,70,26.37,not spoiled,0
Pizza,389,71,26.38,not spoiled,0
Pizza,380,72,26.69,not spoiled,0
Pizza,379,72,26.64,not spoiled,0
Pizza,381,72,26.48,not spoiled,0
Pizza,384,77,26.86,not spoiled,0
Pizza,393,73,26.56,not spoiled,0
Pizza,380,74,26.88,not spoiled,0
Pizza,387,78,26.76,not spoiled,0
Pizza,383,73,26.88,not spoiled,0
Pizza,385,74,27.06,not spoiled,0
Pizza,382,76,27.11,not spoiled,0
Pizza,389,69,27.29,not spoiled,0
Pizza,387,68,27.13,not spoiled,0
Pizza,390,76,27.24,not spoiled,0
Pizza,388,76,27.18,not spoiled,0
Pizza,382,81,27.32,not spoiled,0
Pizza,391,75,27.41,not spoiled,0
Pizza,382,77,27.38,not spoiled,0
Pizza,383,74,27.18,not spoiled,0
Pizza,386,76,27.55,not spoiled,0
Pizza,387,80,27.61,not spoiled,0
Pizza,394,69,27.5,not spoiled,0
Pizza,390,76,27.46,not spoiled,0
Pizza,394,81,27.93,not spoiled,0
Pizza,389,76,27.83,not spoiled,0
Pizza,392,80,27.78,not spoiled,0
Pizza,393,73,27.69,not spoiled,0
Pizza,394,75,27.79,not spoiled,0
Pizza,391,75,28.16,spoiled,1
Pizza,391,68,28.04,spoiled,1
Pizza,392,71,27.99,not spoiled,0
Pizza,388,72,28.2,spoiled,1
Pizza,393,77,28.05,spoiled,1
Pizza,393,78,28.45,spoiled,1
Pizza,396,76,28.48,spoiled,1
Pizza,395,77,28.26,spoiled,1
Pizza,399,75,28.29,spoiled,1
Pizza,395,79,28.04,spoiled,1
Pizza,394,75,28.26,spoiled,1
Pizza,396,75,28.33,spoiled,1
Pizza,398,74,28.61,spoiled,1
Pizza,391,77,28.59,spoiled,1
Pizza,395,74,28.49,spoiled,1
Pizza,395,78,28.7,spoiled,1
Pizza,399,72,28.87,spoiled,1
Pizza,399,72,28.92,spoiled,1
Pizza,399,77,28.61,spoiled,1
Pizza,391,75,28.93,spoiled,1
Pizza,394,74,28.79,spoiled,1
Pizza,399,78,29.19,spoiled,1
Pizza,398,73,29.22,spoiled,1
Pizza,400,74,29.02,spoiled,1
Pizza,399,79,29.09,spoiled,1
Pizza,405,80,29.19,spoiled,1
Pizza,394,80,28.97,spoiled,1
Pizza,402,74,29.41,spoiled,1
Pizza,404,79,29.37,spoiled,1
Pizza,404,72,29.61,spoiled,1
Pizza,405,72,29.35,spoiled,1
Pizza,405,68,29.48,spoiled,1
Pizza,401,80,29.39,spoiled,1
Pizza,400,72,29.52,spoiled,1
Pizza,398,75,29.55,spoiled,1
Pizza,403,72,29.93,spoiled,1
Pizza,402,77,29.72,spoiled,1
Pizza,408,74,29.9,spoiled,1
Pizza,404,71,29.87,spoiled,1
Pizza,402,76,29.79,spoiled,1
Pizza,402,71,30.01,spoiled,1
Pizza,412,72,30.18,spoiled,1
Pizza,406,69,29.96,spoiled,1
Pizza,404,71,30.31,spoiled,1
Pizza,407,76,30.11,spoiled,1
Pizza,413,69,30.22,spoiled,1
Pizza,407,71,30.42,spoiled,1
Pizza,410,75,30.3,spoiled,1
Pizza,412,73,30.45,spoiled,1
Pizza,403,81,30.45,spoiled,1
Pizza,407,81,30.57,spoiled,1
Pizza,413,72,30.25,spoiled,1
Pizza,408,77,30.38,spoiled,1
Pizza,411,77,30.8,spoiled,1
Pizza,408,73,30.91,spoiled,1
Pizza,409,71,30.67,spoiled,1
Pizza,409,75,30.83,spoiled,1
Pizza,413,74,30.96,spoiled,1
Pizza,412,74,31.07,spoiled,1
Pizza,412,76,30.71,spoiled,1
Pizza,420,73,30.94,spoiled,1
Pizza,418,72,31.07,spoiled,1
Pizza,407,75,31.28,spoiled,1
Pizza,412,76,31.6,spoiled,1
Pizza,421,71,31.24,spoiled,1
Pizza,412,78,31.12,spoiled,1
Pizza,421,70,31.44,spoiled,1
Pizza,414,73,31.63,spoiled,1
Pizza,414,74,31.5,spoiled,1
Pizza,418,73,31.4,spoiled,1
Pizza,416,73,31.73,spoiled,1
Pizza,418,81,31.74,spoiled,1
Pizza,421,72,31.54,spoiled,1
Pizza,419,82,31.8,spoiled,1
Pizza,418,76,31.94,spoiled,1
Pizza,423,75,32.02,spoiled,1
Pizza,420,76,31.89,spoiled,1
Pizza,416,83,31.89,spoiled,1
Pizza,424,72,32.18,spoiled,1
Pizza,421,72,31.87,spoiled,1
Pizza,419,73,32.17,spoiled,1
Pizza,413,75,31.95,spoiled,1
Pizza,416,70,32.37,spoiled,1
Pizza,425,75,32.22,spoiled,1
Pizza,426,80,32.5,spoiled,1
Pizza,421,75,32.44,spoiled,1
Pizza,416,74,32.23,spoiled,1
Pizza,418,73,32.68,spoiled,1
Pizza,417,78,32.75,spoiled,1
Pizza,417,73,32.7,spoiled,1
Pizza,429,81,32.51,spoiled,1
Pizza,429,81,32.63,spoiled,1
Pizza,420,76,32.75,spoiled,1
Pizza,424,75,32.67,spoiled,1
Pizza,420,78,33.08,spoiled,1
Pizza,424,78,32.9,spoiled,1
Pizza,430,73,32.53,spoiled,1
Pizza,428,73,33.03,spoiled,1
Pizza,428,71,32.98,spoiled,1
Pizza,425,76,33.07,spoiled,1
Pizza,430,77,33.08,spoiled,1
Pizza,428,71,33.31,spoiled,1
Pizza,428,74,33.41,spoiled,1
Pizza,427,71,33.34,spoiled,1
Pizza,428,72,33.29,spoiled,1
Pizza,429,77,33.39,spoiled,1
Pizza,426,73,33.45,spoiled,1
Pizza,426,74,33.38,spoiled,1
Pizza,426,70,33.64,spoiled,1
Pizza,426,76,33.67,spoiled,1
Pizza,429,75,33.89,spoiled,1
Pizza,429,73,33.9,spoiled,1
Pizza,428,74,33.66,spoiled,1
Pizza,428,76,33.93,spoiled,1
Pizza,432,73,33.72,spoiled,1
Pizza,435,71,34.02,spoiled,1
Pizza,431,80,33.89,spoiled,1
Pizza,432,73,33.86,spoiled,1
Pizza,429,75,34.11,spoiled,1
Pizza,432,78,33.72,spoiled,1
Pizza,436,86,33.91,spoiled,1
Pizza,436,71,34.2,spoiled,1
Pizza,436,76,34.29,spoiled,1
Pizza,437,73,34.27,spoiled,1
Pizza,435,73,34.14,spoiled,1
Pizza,436,73,34.31,spoiled,1
Pizza,436,72,34.54,spoiled,1
Pizza,434,75,34.62,spoiled,1
Pizza,436,71,34.58,spoiled,1
Pizza,436,78,34.81,spoiled,1
Pizza,438,75,34.75,spoiled,1
Pizza,437,76,34.63,spoiled,1
Pizza,443,74,34.75,spoiled,1
Pizza,434,74,34.63,spoiled,1
Pizza,440,76,34.88,spoiled,1
Pizza,438,72,35.12,spoiled,1
Pizza,438,74,35.1,spoiled,1
Pizza,436,72,35.26,spoiled,1
Pizza,442,72,35.06,spoiled,1
Pizza,441,69,35.36,spoiled,1
Pizza,442,79,35.18,spoiled,1
Pizza,440,73,35.48,spoiled,1
Pizza,439,78,35.31,spoiled,1
Pizza,440,78,35.47,spoiled,1
Pizza,442,71,35.64,spoiled,1
Pizza,435,72,35.44,spoiled,1
Pizza,444,83,35.55,spoiled,1
Pizza,449,80,35.76,spoiled,1
Pizza,444,75,35.6,spoiled,1
Pizza,442,76,35.47,spoiled,1
Pizza,442,73,36.05,spoiled,1
Pizza,445,76,35.71,spoiled,1
Pizza,443,73,35.85,spoiled,1
Pizza,447,69,36.05,spoiled,1
Pizza,444,71,35.84,spoiled,1
Pizza,450,75,35.83,spoiled,1
Pizza,450,72,36.07,spoiled,1
Pizza,444,75,35.82,spoiled,1
Pizza,445,72,36.09,spoiled,1
Pizza,446,73,36.23,spoiled,1
Pizza,446,78,36.2,spoiled,1
Pizza,444,76,36.06,spoiled,1
Pizza,444,75,36.58,spoiled,1
Pizza,451,78,36.41,spoiled,1
Pizza,451,76,36.66,spoiled,1
Pizza,451,79,36.46,spoiled,1
Pizza,448,74,36.42,spoiled,1
Pizza,454,74,36.64,spoiled,1
Pizza,449,71,36.62,spoiled,1
Pizza,452,74,36.53,spoiled,1
Pizza,446,78,36.98,spoiled,1
Pizza,449,79,36.72,spoiled,1
Pizza,450,78,36.59,spoiled,1
Pizza,450,70,37.11,spoiled,1
Pizza,447,78,36.89,spoiled,1
Pizza,453,69,36.93,spoiled,1
Pizza,455,78,36.8,spoiled,1
Pizza,450,74,37.38,spoiled,1
Pizza,449,77,36.98,spoiled,1
Pizza,450,71,37.23,spoiled,1
Pizza,455,79,37.41,spoiled,1
Pizza,452,71,37.39,spoiled,1
Pizza,453,73,37.37,spoiled,1
Pizza,451,72,37.18,spoiled,1
Pizza,460,70,37.36,spoiled,1
Pizza,455,75,37.56,spoiled,1
Pizza,459,80,37.47,spoiled,1
Pizza,457,83,37.67,spoiled,1
Pizza,456,75,37.79,spoiled,1
Pizza,456,78,37.89,spoiled,1
Pizza,454,76,37.61,spoiled,1
Pizza,455,76,38.17,spoiled,1
Pizza,454,74,38.01,spoiled,1
Pizza,454,76,37.95,spoiled,1
Pizza,464,77,38.16,spoiled,1
Sandwiches,336,74,20.04,not spoiled,0
Sandwiches,340,77,20.27,not spoiled,0
Sandwiches,340,75,19.98,not spoiled,0
Sandwiches,337,70,19.97,not spoiled,0
Sandwiches,344,71,20.06,not spoiled,0
Sandwiches,345,75,20.2,not spoiled,0
Sandwiches,344,73,20.32,not spoiled,0
Sandwiches,341,73,20.34,not spoiled,0
Sandwiches,341,78,20.3,not spoiled,0
Sandwiches,339,77,20.48,not spoiled,0
Sandwiches,344,80,20.54,not spoiled,0
Sandwiches,341,74,20.67,not spoiled,0
Sandwiches,341,73,20.84,not spoiled,0
Sandwiches,343,76,20.62,not spoiled,0
Sandwiches,343,73,20.91,not spoiled,0
Sandwiches,344,73,20.79,not spoiled,0
Sandwiches,347,74,20.6,not spoiled,0
Sandwiches,346,80,21.15,not spoiled,0
Sandwiches,345,77,21.27,not spoiled,0
Sandwiches,347,77,21.08,not spoiled,0
Sandwiches,344,80,21.05,not spoiled,0
Sandwiches,348,78,21.05,not spoiled,0
Sandwiches,348,72,21.07,not spoiled,0
Sandwiches,343,78,21.37,not spoiled,0
Sandwiches,351,78,21.24,not spoiled,0
Sandwiches,346,77,21.54,not spoiled,0
Sandwiches,349,74,21.35,not spoiled,0
Sandwiches,353,77,21.33,not spoiled,0
Sandwiches,352,75,21.36,not spoiled,0
Sandwiches,350,72,21.39,not spoiled,0
Sandwiches,349,73,21.63,not spoiled,0
Sandwiches,354,77,21.41,not spoiled,0
Sandwiches,353,72,21.53,not spoiled,0
Sandwiches,350,73,21.91,not spoiled,0
Sandwiches,349,77,21.62,not spoiled,0
Sandwiches,346,75,21.94,not spoiled,0
Sandwiches,353,77,21.55,not spoiled,0
Sandwiches,352,71,22.13,not spoiled,0
Sandwiches,356,77,21.77,not spoiled,0
Sandwiches,355,73,21.89,not spoiled,0
Sandwiches,358,72,22.17,not spoiled,0
Sandwiches,352,73,22.16,not spoiled,0
Sandwiches,358,79,22.31,not spoiled,0
Sandwiches,353,74,22.03,not spoiled,0
Sandwiches,357,82,22.23,not spoiled,0
Sandwiches,351,69,22.24,not spoiled,0
Sandwiches,357,70,22.21,not spoiled,0
Sandwiches,350,79,22.52,not spoiled,0
Sandwiches,356,80,22.62,not spoiled,0
Sandwiches,358,72,22.48,not spoiled,0
Sandwiches,356,75,22.81,not spoiled,0
Sandwiches,354,77,22.52,not spoiled,0
Sandwiches,360,74,22.91,not spoiled,0
Sandwiches,358,75,22.83,not spoiled,0
Sandwiches,357,75,22.61,not spoiled,0
Sandwiches,359,71,23.14,not spoiled,0
Sandwiches,367,74,22.83,not spoiled,0
Sandwiches,363,75,23.13,not spoiled,0
Sandwiches,363,75,23.02,not spoiled,0
Sandwiches,362,70,23.11,not spoiled,0
Sandwiches,361,77,23.24,not spoiled,0
Sandwiches,354,75,23.28,not spoiled,0
Sandwiches,359,72,23.16,not spoiled,0
Sandwiches,360,80,23.34,not spoiled,0
Sandwiches,356,74,23.38,not spoiled,0
Sandwiches,359,74,23.39,not spoiled,0
Sandwiches,357,77,23.38,not spoiled,0
Sandwiches,363,81,23.5,not spoiled,0
Sandwiches,366,77,23.81,not spoiled,0
Sandwiches,367,77,23.52,not spoiled,0
Sandwiches,365,72,23.8,not spoiled,0
Sandwiches,362,75,23.58,not spoiled,0
Sandwiches,359,73,23.59,not spoiled,0
Sandwiches,360,77,24.27,not spoiled,0
Sandwiches,362,77,23.91,not spoiled,0
Sandwiches,363,80,23.96,not spoiled,0
Sandwiches,366,69,24.02,not spoiled,0
Sandwiches,363,73,24.19,not spoiled,0
Sandwiches,368,79,24.1,not spoiled,0
Sandwiches,367,71,24.21,not spoiled,0
Sandwiches,368,77,23.98,not spoiled,0
Sandwiches,371,78,24.34,not spoiled,0
Sandwiches,365,75,24.21,not spoiled,0
Sandwiches,370,71,24.39,not spoiled,0
Sandwiches,369,75,24.09,not spoiled,0
Sandwiches,368,79,24.49,not spoiled,0
Sandwiches,372,80,24.11,not spoiled,0
